species,year,doy
poa pratensis,2012,201
poa pratensis,2012,205
poa pratensis,2012,207
poa pratensis,2012,209
poa pratensis,2012,211
poa pratensis,2012,213
poa pratensis,2012,215
poa pratensis,2012,217
poa pratensis,2012,219
poa pratensis,2012,221
poa pratensis,2012,223
poa pratensis,2012,225
poa pratensis,2012,227
poa pratensis,2012,170
poa pratensis,2012,172
poa pratensis,2012,174
poa pratensis,2012,176
poa pratensis,2012,177
poa pratensis,2012,179
poa pratensis,2012,170
poa pratensis,2012,172
poa pratensis,2012,174
poa pratensis,2012,176
poa pratensis,2012,177
poa pratensis,2012,177
poa pratensis,2012,179
poa pratensis,2012,181
poa pratensis,2012,174
poa pratensis,2012,176
poa pratensis,2012,168
poa pratensis,2012,176
poa pratensis,2012,177
poa pratensis,2012,185
poa pratensis,2012,195
poa pratensis,2012,179
poa pratensis,2012,181
poa pratensis,2012,183
poa pratensis,2012,185
poa pratensis,2012,176
poa pratensis,2012,177
poa pratensis,2012,179
poa pratensis,2013,188
poa pratensis,2013,190
poa pratensis,2013,192
poa pratensis,2013,194
poa pratensis,2013,196
poa pratensis,2013,198
poa pratensis,2013,200
poa pratensis,2013,202
poa pratensis,2013,184
poa pratensis,2013,186
poa pratensis,2013,188
poa pratensis,2013,190
poa pratensis,2013,192
poa pratensis,2013,194
poa pratensis,2013,196
poa pratensis,2013,198
poa pratensis,2013,200
poa pratensis,2013,186
poa pratensis,2013,188
poa pratensis,2013,190
poa pratensis,2013,192
poa pratensis,2013,194
poa pratensis,2013,196
poa pratensis,2013,198
poa pratensis,2013,200
poa pratensis,2013,202
poa pratensis,2013,204
poa pratensis,2013,206
poa pratensis,2013,208
poa pratensis,2013,210
poa pratensis,2013,212
poa pratensis,2013,214
poa pratensis,2013,216
poa pratensis,2013,184
poa pratensis,2013,186
poa pratensis,2013,188
poa pratensis,2013,190
poa pratensis,2013,192
poa pratensis,2013,194
poa pratensis,2013,196
poa pratensis,2013,198
poa pratensis,2013,200
poa pratensis,2013,186
poa pratensis,2013,188
poa pratensis,2013,190
poa pratensis,2013,192
poa pratensis,2013,194
poa pratensis,2013,196
poa pratensis,2013,182
poa pratensis,2013,184
poa pratensis,2013,186
poa pratensis,2013,190
poa pratensis,2013,192
poa pratensis,2013,194
poa pratensis,2013,196
poa pratensis,2013,190
poa pratensis,2013,192
poa pratensis,2013,194
poa pratensis,2013,196
poa pratensis,2013,200
poa pratensis,2013,202
poa pratensis,2013,204
poa pratensis,2013,206
poa pratensis,2013,208
poa pratensis,2013,210
poa pratensis,2013,212
poa pratensis,2013,214
poa pratensis,2013,216
poa pratensis,2013,218
poa pratensis,2013,220
poa pratensis,2013,222
poa pratensis,2013,224
poa pratensis,2013,196
poa pratensis,2013,198
poa pratensis,2013,200
poa pratensis,2013,202
poa pratensis,2013,204
poa pratensis,2013,186
poa pratensis,2013,188
poa pratensis,2013,190
poa pratensis,2013,192
poa pratensis,2013,194
poa pratensis,2013,196
poa pratensis,2013,200
poa pratensis,2013,184
poa pratensis,2013,186
poa pratensis,2013,188
poa pratensis,2013,190
poa pratensis,2013,192
poa pratensis,2013,194
poa pratensis,2013,188
poa pratensis,2013,190
poa pratensis,2013,192
poa pratensis,2013,194
poa pratensis,2013,196
poa pratensis,2013,198
poa pratensis,2013,200
poa pratensis,2013,202
poa pratensis,2013,184
poa pratensis,2013,186
poa pratensis,2013,188
poa pratensis,2013,190
poa pratensis,2013,192
poa pratensis,2013,194
poa pratensis,2013,196
poa pratensis,2013,198
poa pratensis,2013,200
poa pratensis,2013,202
poa pratensis,2013,204
poa pratensis,2013,194
poa pratensis,2013,178
poa pratensis,2013,180
poa pratensis,2013,182
poa pratensis,2013,184
poa pratensis,2013,186
poa pratensis,2013,188
poa pratensis,2013,190
poa pratensis,2013,216
poa pratensis,2013,204
poa pratensis,2013,178
poa pratensis,2013,180
poa pratensis,2013,182
poa pratensis,2013,184
poa pratensis,2013,186
poa pratensis,2013,188
poa pratensis,2013,190
poa pratensis,2013,198
poa pratensis,2013,208
poa pratensis,2013,210
poa pratensis,2013,178
poa pratensis,2013,180
poa pratensis,2013,182
poa pratensis,2013,184
poa pratensis,2013,186
poa pratensis,2013,180
poa pratensis,2013,204
poa pratensis,2013,206
poa pratensis,2013,208
poa pratensis,2013,210
poa pratensis,2013,174
poa pratensis,2013,176
poa pratensis,2013,178
poa pratensis,2013,180
poa pratensis,2013,182
poa pratensis,2013,184
poa pratensis,2013,186
poa pratensis,2013,188
poa pratensis,2013,190
poa pratensis,2013,194
poa pratensis,2013,196
poa pratensis,2013,202
poa pratensis,2013,204
poa pratensis,2013,206
poa pratensis,2013,208
poa pratensis,2013,210
poa pratensis,2013,212
poa pratensis,2013,214
poa pratensis,2013,216
poa pratensis,2013,184
poa pratensis,2013,186
poa pratensis,2013,198
poa pratensis,2013,208
poa pratensis,2013,210
poa pratensis,2013,212
poa pratensis,2013,190
poa pratensis,2013,192
poa pratensis,2013,194
poa pratensis,2013,196
poa pratensis,2013,198
poa pratensis,2013,200
poa pratensis,2013,202
poa pratensis,2013,204
poa pratensis,2013,206
poa pratensis,2013,208
poa pratensis,2013,210
poa pratensis,2013,218
poa pratensis,2013,220
poa pratensis,2013,222
poa pratensis,2013,184
poa pratensis,2013,188
poa pratensis,2013,190
poa pratensis,2013,192
poa pratensis,2013,194
poa pratensis,2013,196
poa pratensis,2013,198
poa pratensis,2013,200
poa pratensis,2013,202
poa pratensis,2013,204
poa pratensis,2013,206
poa pratensis,2013,208
poa pratensis,2013,186
poa pratensis,2013,188
poa pratensis,2013,190
poa pratensis,2013,192
poa pratensis,2013,194
poa pratensis,2013,196
poa pratensis,2013,200
poa pratensis,2013,202
poa pratensis,2013,186
poa pratensis,2013,188
poa pratensis,2013,184
poa pratensis,2013,186
poa pratensis,2013,188
poa pratensis,2013,190
poa pratensis,2013,184
poa pratensis,2013,186
poa pratensis,2013,190
poa pratensis,2013,194
poa pratensis,2013,196
poa pratensis,2013,186
poa pratensis,2013,190
poa pratensis,2013,192
poa pratensis,2013,194
poa pratensis,2013,196
poa pratensis,2013,198
poa pratensis,2013,200
poa pratensis,2013,202
poa pratensis,2013,204
poa pratensis,2013,206
poa pratensis,2013,208
poa pratensis,2014,194
poa pratensis,2014,196
poa pratensis,2014,198
poa pratensis,2014,200
poa pratensis,2014,202
poa pratensis,2014,202
poa pratensis,2014,204
poa pratensis,2014,206
poa pratensis,2014,200
poa pratensis,2014,202
poa pratensis,2014,206
poa pratensis,2014,208
poa pratensis,2014,198
poa pratensis,2014,200
poa pratensis,2014,202
poa pratensis,2014,204
poa pratensis,2014,206
poa pratensis,2014,208
poa pratensis,2014,194
poa pratensis,2014,196
poa pratensis,2014,198
poa pratensis,2014,200
poa pratensis,2014,202
poa pratensis,2014,204
poa pratensis,2014,206
poa pratensis,2014,208
poa pratensis,2014,196
poa pratensis,2014,198
poa pratensis,2014,200
poa pratensis,2014,202
poa pratensis,2014,194
poa pratensis,2014,196
poa pratensis,2014,198
poa pratensis,2014,200
poa pratensis,2014,202
poa pratensis,2014,204
poa pratensis,2014,196
poa pratensis,2014,198
poa pratensis,2014,200
poa pratensis,2014,202
poa pratensis,2014,204
poa pratensis,2014,206
poa pratensis,2014,196
poa pratensis,2014,198
poa pratensis,2014,200
poa pratensis,2014,202
poa pratensis,2014,204
poa pratensis,2014,206
poa pratensis,2014,208
poa pratensis,2014,196
poa pratensis,2014,204
poa pratensis,2014,206
poa pratensis,2014,196
poa pratensis,2014,198
poa pratensis,2014,200
poa pratensis,2014,202
poa pratensis,2014,204
poa pratensis,2014,206
poa pratensis,2014,194
poa pratensis,2014,196
poa pratensis,2014,198
poa pratensis,2014,200
poa pratensis,2014,202
poa pratensis,2014,204
poa pratensis,2014,206
poa pratensis,2014,208
poa pratensis,2014,198
poa pratensis,2014,200
poa pratensis,2014,202
poa pratensis,2014,192
poa pratensis,2014,194
poa pratensis,2014,196
poa pratensis,2014,198
poa pratensis,2014,200
poa pratensis,2014,202
poa pratensis,2014,204
poa pratensis,2014,196
poa pratensis,2014,200
poa pratensis,2014,202
poa pratensis,2014,192
poa pratensis,2014,194
poa pratensis,2014,196
poa pratensis,2014,198
poa pratensis,2014,200
poa pratensis,2014,202
poa pratensis,2014,204
poa pratensis,2014,192
poa pratensis,2014,194
poa pratensis,2014,196
poa pratensis,2014,198
poa pratensis,2014,200
poa pratensis,2014,202
poa pratensis,2014,192
poa pratensis,2014,194
poa pratensis,2014,196
poa pratensis,2014,198
poa pratensis,2014,200
poa pratensis,2014,202
poa pratensis,2014,204
poa pratensis,2014,176
poa pratensis,2014,178
poa pratensis,2014,189
poa pratensis,2014,192
poa pratensis,2014,196
poa pratensis,2014,202
poa pratensis,2014,204
poa pratensis,2014,196
poa pratensis,2014,198
poa pratensis,2014,202
poa pratensis,2014,204
poa pratensis,2014,194
poa pratensis,2014,196
poa pratensis,2014,198
poa pratensis,2014,200
poa pratensis,2014,202
poa pratensis,2014,204
poa pratensis,2014,206
poa pratensis,2014,196
poa pratensis,2014,198
poa pratensis,2014,200
poa pratensis,2014,202
poa pratensis,2014,204
poa pratensis,2014,206
poa pratensis,2014,208
poa pratensis,2014,196
poa pratensis,2014,198
poa pratensis,2014,200
poa pratensis,2014,202
poa pratensis,2014,204
poa pratensis,2014,206
poa pratensis,2014,208
poa pratensis,2014,210
poa pratensis,2014,212
poa pratensis,2014,196
poa pratensis,2014,198
poa pratensis,2014,200
poa pratensis,2014,202
poa pratensis,2014,204
poa pratensis,2014,206
poa pratensis,2014,196
poa pratensis,2014,198
poa pratensis,2014,200
poa pratensis,2014,202
poa pratensis,2014,204
poa pratensis,2014,206
poa pratensis,2014,208
poa pratensis,2014,194
poa pratensis,2014,196
poa pratensis,2014,198
poa pratensis,2014,200
poa pratensis,2014,202
poa pratensis,2014,204
poa pratensis,2014,206
poa pratensis,2014,208
poa pratensis,2015,194
poa pratensis,2015,196
poa pratensis,2015,198
poa pratensis,2015,201
poa pratensis,2015,205
poa pratensis,2015,207
poa pratensis,2015,209
poa pratensis,2015,211
poa pratensis,2015,213
poa pratensis,2015,215
poa pratensis,2015,217
poa pratensis,2015,219
poa pratensis,2015,221
poa pratensis,2015,223
poa pratensis,2015,225
poa pratensis,2015,227
poa pratensis,2015,229
poa pratensis,2015,231
poa pratensis,2015,233
poa pratensis,2015,194
poa pratensis,2015,196
poa pratensis,2015,198
poa pratensis,2015,201
poa pratensis,2015,203
poa pratensis,2015,205
poa pratensis,2015,207
poa pratensis,2015,209
poa pratensis,2015,211
poa pratensis,2015,213
poa pratensis,2015,215
poa pratensis,2015,217
poa pratensis,2015,219
poa pratensis,2015,221
poa pratensis,2015,223
poa pratensis,2015,225
poa pratensis,2015,227
poa pratensis,2015,196
poa pratensis,2015,198
poa pratensis,2015,201
poa pratensis,2015,203
poa pratensis,2015,205
poa pratensis,2015,207
poa pratensis,2015,209
poa pratensis,2015,211
poa pratensis,2015,213
poa pratensis,2015,215
poa pratensis,2015,217
poa pratensis,2015,219
poa pratensis,2015,221
poa pratensis,2015,223
poa pratensis,2015,225
poa pratensis,2015,227
poa pratensis,2015,229
poa pratensis,2015,231
poa pratensis,2015,233
poa pratensis,2015,235
poa pratensis,2015,237
poa pratensis,2015,196
poa pratensis,2015,198
poa pratensis,2015,201
poa pratensis,2015,203
poa pratensis,2015,205
poa pratensis,2015,207
poa pratensis,2015,209
poa pratensis,2015,211
poa pratensis,2015,213
poa pratensis,2015,215
poa pratensis,2015,217
poa pratensis,2015,219
poa pratensis,2015,221
poa pratensis,2015,223
poa pratensis,2015,225
poa pratensis,2015,227
poa pratensis,2015,229
poa pratensis,2015,231
poa pratensis,2015,233
poa pratensis,2015,235
poa pratensis,2015,237
poa pratensis,2015,239
poa pratensis,2015,241
poa pratensis,2015,192
poa pratensis,2015,194
poa pratensis,2015,196
poa pratensis,2015,198
poa pratensis,2015,201
poa pratensis,2015,203
poa pratensis,2015,205
poa pratensis,2015,207
poa pratensis,2015,209
poa pratensis,2015,211
poa pratensis,2015,213
poa pratensis,2015,215
poa pratensis,2015,217
poa pratensis,2015,219
poa pratensis,2015,221
poa pratensis,2015,223
poa pratensis,2015,225
poa pratensis,2015,227
poa pratensis,2015,229
poa pratensis,2015,192
poa pratensis,2015,194
poa pratensis,2015,196
poa pratensis,2015,198
poa pratensis,2015,201
poa pratensis,2015,203
poa pratensis,2015,205
poa pratensis,2015,207
poa pratensis,2015,209
poa pratensis,2015,211
poa pratensis,2015,213
poa pratensis,2015,215
poa pratensis,2015,217
poa pratensis,2015,219
poa pratensis,2015,221
poa pratensis,2015,223
poa pratensis,2015,227
poa pratensis,2015,184
poa pratensis,2015,186
poa pratensis,2015,188
poa pratensis,2015,190
poa pratensis,2015,192
poa pratensis,2015,194
poa pratensis,2015,196
poa pratensis,2015,198
poa pratensis,2015,201
poa pratensis,2015,203
poa pratensis,2015,205
poa pratensis,2015,207
poa pratensis,2015,209
poa pratensis,2015,211
poa pratensis,2015,213
poa pratensis,2015,215
poa pratensis,2015,217
poa pratensis,2015,219
poa pratensis,2015,221
poa pratensis,2015,223
poa pratensis,2015,225
poa pratensis,2015,227
poa pratensis,2015,229
poa pratensis,2015,194
poa pratensis,2015,196
poa pratensis,2015,198
poa pratensis,2015,201
poa pratensis,2015,203
poa pratensis,2015,205
poa pratensis,2015,207
poa pratensis,2015,209
poa pratensis,2015,211
poa pratensis,2015,213
poa pratensis,2015,215
poa pratensis,2015,217
poa pratensis,2015,219
poa pratensis,2015,221
poa pratensis,2015,223
poa pratensis,2015,225
poa pratensis,2015,227
poa pratensis,2015,229
poa pratensis,2015,192
poa pratensis,2015,194
poa pratensis,2015,196
poa pratensis,2015,198
poa pratensis,2015,201
poa pratensis,2015,203
poa pratensis,2015,205
poa pratensis,2015,207
poa pratensis,2015,209
poa pratensis,2015,211
poa pratensis,2015,213
poa pratensis,2015,215
poa pratensis,2015,217
poa pratensis,2015,219
poa pratensis,2015,221
poa pratensis,2015,223
poa pratensis,2015,225
poa pratensis,2015,227
poa pratensis,2015,229
poa pratensis,2015,194
poa pratensis,2015,196
poa pratensis,2015,201
poa pratensis,2015,203
poa pratensis,2015,209
poa pratensis,2015,211
poa pratensis,2015,213
poa pratensis,2015,215
poa pratensis,2015,217
poa pratensis,2015,219
poa pratensis,2015,221
poa pratensis,2015,223
poa pratensis,2015,225
poa pratensis,2015,227
poa pratensis,2015,192
poa pratensis,2015,194
poa pratensis,2015,196
poa pratensis,2015,198
poa pratensis,2015,201
poa pratensis,2015,203
poa pratensis,2015,205
poa pratensis,2015,207
poa pratensis,2015,209
poa pratensis,2015,211
poa pratensis,2015,213
poa pratensis,2015,215
poa pratensis,2015,217
poa pratensis,2015,219
poa pratensis,2015,221
poa pratensis,2015,223
poa pratensis,2015,225
poa pratensis,2015,227
poa pratensis,2015,229
poa pratensis,2015,231
poa pratensis,2015,233
poa pratensis,2015,194
poa pratensis,2015,196
poa pratensis,2015,198
poa pratensis,2015,201
poa pratensis,2015,203
poa pratensis,2015,205
poa pratensis,2015,207
poa pratensis,2015,211
poa pratensis,2015,213
poa pratensis,2015,215
poa pratensis,2015,217
poa pratensis,2015,219
poa pratensis,2015,221
poa pratensis,2015,223
poa pratensis,2015,225
poa pratensis,2015,227
poa pratensis,2015,229
poa pratensis,2015,190
poa pratensis,2015,192
poa pratensis,2015,194
poa pratensis,2015,196
poa pratensis,2015,198
poa pratensis,2015,201
poa pratensis,2015,203
poa pratensis,2015,205
poa pratensis,2015,207
poa pratensis,2015,209
poa pratensis,2015,211
poa pratensis,2015,213
poa pratensis,2015,215
poa pratensis,2015,217
poa pratensis,2015,219
poa pratensis,2015,221
poa pratensis,2015,223
poa pratensis,2015,225
poa pratensis,2015,227
poa pratensis,2015,229
poa pratensis,2015,180
poa pratensis,2015,182
poa pratensis,2015,184
poa pratensis,2015,186
poa pratensis,2015,188
poa pratensis,2015,190
poa pratensis,2015,192
poa pratensis,2015,194
poa pratensis,2015,196
poa pratensis,2015,198
poa pratensis,2015,201
poa pratensis,2015,209
poa pratensis,2015,215
poa pratensis,2015,178
poa pratensis,2015,180
poa pratensis,2015,182
poa pratensis,2015,184
poa pratensis,2015,186
poa pratensis,2015,188
poa pratensis,2015,190
poa pratensis,2015,192
poa pratensis,2015,194
poa pratensis,2015,196
poa pratensis,2015,198
poa pratensis,2015,201
poa pratensis,2015,205
poa pratensis,2015,207
poa pratensis,2015,209
poa pratensis,2015,213
poa pratensis,2015,186
poa pratensis,2015,188
poa pratensis,2015,190
poa pratensis,2015,192
poa pratensis,2015,194
poa pratensis,2015,196
poa pratensis,2015,198
poa pratensis,2015,201
poa pratensis,2015,203
poa pratensis,2015,205
poa pratensis,2015,207
poa pratensis,2015,209
poa pratensis,2015,211
poa pratensis,2015,213
poa pratensis,2015,215
poa pratensis,2015,223
poa pratensis,2015,182
poa pratensis,2015,184
poa pratensis,2015,186
poa pratensis,2015,188
poa pratensis,2015,190
poa pratensis,2015,192
poa pratensis,2015,194
poa pratensis,2015,196
poa pratensis,2015,198
poa pratensis,2015,201
poa pratensis,2015,203
poa pratensis,2015,205
poa pratensis,2015,207
poa pratensis,2015,209
poa pratensis,2015,211
poa pratensis,2015,215
poa pratensis,2015,182
poa pratensis,2015,184
poa pratensis,2015,186
poa pratensis,2015,188
poa pratensis,2015,190
poa pratensis,2015,192
poa pratensis,2015,194
poa pratensis,2015,196
poa pratensis,2015,198
poa pratensis,2015,201
poa pratensis,2015,203
poa pratensis,2015,205
poa pratensis,2015,207
poa pratensis,2015,209
poa pratensis,2015,211
poa pratensis,2015,213
poa pratensis,2015,215
poa pratensis,2015,221
poa pratensis,2015,182
poa pratensis,2015,184
poa pratensis,2015,186
poa pratensis,2015,188
poa pratensis,2015,190
poa pratensis,2015,192
poa pratensis,2015,194
poa pratensis,2015,196
poa pratensis,2015,198
poa pratensis,2015,201
poa pratensis,2015,207
poa pratensis,2015,209
poa pratensis,2015,178
poa pratensis,2015,180
poa pratensis,2015,182
poa pratensis,2015,184
poa pratensis,2015,186
poa pratensis,2015,188
poa pratensis,2015,190
poa pratensis,2015,192
poa pratensis,2015,194
poa pratensis,2015,196
poa pratensis,2015,198
poa pratensis,2015,201
poa pratensis,2015,205
poa pratensis,2015,207
poa pratensis,2015,209
poa pratensis,2015,192
poa pratensis,2015,194
poa pratensis,2015,196
poa pratensis,2015,198
poa pratensis,2015,201
poa pratensis,2015,203
poa pratensis,2015,205
poa pratensis,2015,207
poa pratensis,2015,209
poa pratensis,2015,211
poa pratensis,2015,213
poa pratensis,2015,215
poa pratensis,2015,217
poa pratensis,2015,219
poa pratensis,2015,221
poa pratensis,2015,223
poa pratensis,2015,225
poa pratensis,2015,227
poa pratensis,2015,229
poa pratensis,2015,192
poa pratensis,2015,194
poa pratensis,2015,196
